Date,Open,High,Low,Close,Volume,Market Cap
22-04-2022,41353.67676,42940.9,39951.30113,40528.7777,73691646478,7.93E+11
21-04-2022,41493.8019,42130.14252,40954.56863,41363.50366,69240966369,7.88E+11
20-04-2022,40799.9436,41633.6102,40608.30249,41504.4185,70678190373,7.80E+11
19-04-2022,39695.5398,41023.07301,38723.5499,40826.6711,60921696974,7.54E+11
18-04-2022,40374.3856,40565.43548,39617.521,39678.0001,31897051044,7.66E+11
17-04-2022,40554.4702,40645.81037,40005.0641,40386.5108,35562888235,7.68E+11
16-04-2022,39933.8888,40596.1495,39837.74414,40558.127,62222356110,7.65E+11
15-04-2022,41131.7362,41492.7993,39672.10327,39909.71687,1.11E+11,7.73E+11
14-04-2022,40074.96197,41377.56616,39608.70806,41160.0481,73354177156,7.69E+11
13-04-2022,39529.55042,40609.9682,39302.21334,40169.21512,80791296855,7.59E+11
12-04-2022,42149.9799,42396.2298,39356.5471,39456.93304,80332825509,7.84E+11
11-04-2022,42760.39588,43380.9446,41985.88316,42242.7841,43043982571,8.12E+11
10-04-2022,42251.5612,42788.71116,42173.73075,42788.71116,73792248078,8.07E+11
09-04-2022,43425.24409,43931.43943,42125.0692,42283.4292,66062123279,8.23E+11
08-04-2022,43154.77454,43855.3637,42814.9482,43480.17472,75865888668,8.26E+11
07-04-2022,45479.96945,45479.96945,43138.51947,43138.51947,82230669555,8.48E+11
06-04-2022,46598.16005,47143.74184,45573.53741,45573.53741,1.08E+11,8.81E+11
05-04-2022,46429.49649,46853.4882,45201.06871,46605.60297,75797947520,8.75E+11
04-04-2022,45793.52919,47331.9547,45556.13118,46430.69671,53182050972,8.80E+11
03-04-2022,46249.9684,47025.37805,45768.23516,45845.95756,68534723186,8.82E+11
02-04-2022,45520.19684,46608.67518,44376.97933,46231.00476,82428634330,8.65E+11
01-04-2022,47055.99305,47559.98455,45380.4937,45540.82639,64306786076,8.86E+11
31-03-2022,47442.24333,47686.71894,46698.33856,47100.45937,60347299812,8.97E+11
30-03-2022,47086.20129,47988.53829,47032.00503,47498.66565,64970232761,9.03E+11
29-03-2022,46824.60641,48129.97387,46711.00479,46888.22115,72557284891,8.98E+11
28-03-2022,44532.13385,46842.71955,44438.29619,46842.71955,38989618745,8.54E+11
27-03-2022,44314.41581,44769.8851,44162.89066,44533.21742,52033351154,8.43E+11
26-03-2022,43997.59787,45054.744,43775.9828,44365.18255,64975617209,8.41E+11
25-03-2022,42901.78799,44196.38125,42726.38466,43948.89113,58305154460,8.23E+11
24-03-2022,42362.02323,42925.97798,41810.05689,42925.97798,55434469876,8.02E+11
23-03-2022,41064.53843,43176.92782,40940.05474,42376.74422,66069747399,8.06E+11
22-03-2022,41219.86354,41498.26617,40534.25117,41051.83346,48679170660,7.80E+11
21-03-2022,42207.51024,42279.9997,40980.51146,41252.05199,39440414009,7.90E+11
20-03-2022,41752.50102,42357.0528,41585.95812,42166.22954,47396630066,7.94E+11
19-03-2022,40912.96043,42231.7199,40255.88647,41767.09817,53167419719,7.77E+11
18-03-2022,41115.36918,41306.80617,40600.029,40958.22516,68916952832,7.76E+11
17-03-2022,39301.17956,41538.6006,38964.63682,41147.27989,74235084060,7.64E+11
16-03-2022,39669.01847,39805.39961,38230.9419,39302.01679,54149954759,7.40E+11
15-03-2022,37784.66665,39808.38173,37590.8815,39599.02437,47001002610,7.35E+11
14-03-2022,38803.98637,39220.9441,37670.38924,37824.35153,33924499228,7.38E+11
13-03-2022,38729.04139,39321.4025,38722.9222,38875.98605,56650400299,7.42E+11
12-03-2022,39427.62799,40118.98829,38291.8488,38770.04591,73106728690,7.39E+11
11-03-2022,41950.43524,42002.18786,38770.03143,39461.35102,1.18E+11,7.52E+11
10-03-2022,38741.22398,42508.69721,38680.08468,41955.06532,81739633849,7.88E+11
09-03-2022,38021.16231,39333.7131,38021.16231,38724.82009,87695148501,7.33E+11
08-03-2022,38398.93546,39399.96846,37172.81813,37991.87947,61781654514,7.26E+11
07-03-2022,39399.035,39637.1481,38155.2867,38385.18525,40023234667,7.40E+11
06-03-2022,39144.65309,39576.6006,38750.39689,39409.21247,59407483445,7.43E+11
05-03-2022,42465.00663,42498.51626,38732.82492,39120.0424,73188777467,7.77E+11
04-03-2022,43901.74614,44035.45904,41862.5181,42450.88343,66512987511,8.18E+11
03-03-2022,44404.9179,45173.5809,43387.8769,43938.47684,77745565525,8.36E+11
02-03-2022,43182.0054,44788.0749,42934.4426,44359.8712,92935896889,8.28E+11
01-03-2022,37703.77404,43716.57005,37513.31817,43181.1437,68880211740,7.47E+11
28-02-2022,39091.9507,39773.25674,37129.65641,37714.48389,46101678642,7.34E+11
27-02-2022,39226.46287,39970.48946,38606.4515,39033.5353,53525292772,7.44E+11
26-02-2022,38329.38683,39616.9516,38054.57113,39219.47676,85942038343,7.36E+11
25-02-2022,37216.40439,39132.7827,34408.52933,38296.16593,1.31E+11,6.85E+11
24-02-2022,38227.7774,39158.3401,37088.33878,37287.48634,1.09E+11,7.25E+11
23-02-2022,37060.00781,38337.8251,36444.81827,38302.8439,81464065636,7.09E+11
22-02-2022,38362.69454,39402.35077,36922.0285,37003.15356,57203595477,7.30E+11
21-02-2022,40096.00167,40100.0429,38077.0408,38464.8528,39952153991,7.35E+11
20-02-2022,39991.16762,40427.21165,39652.0096,40112.55953,50941849785,7.60E+11
19-02-2022,40528.1251,40924.09716,39629.33836,39976.23595,67854684189,7.66E+11
18-02-2022,43874.0659,44101.5051,40214.02227,40491.0412,59257593216,8.08E+11
17-02-2022,44522.9589,44522.9589,43367.6442,43997.7116,51244306560,8.34E+11
16-02-2022,42550.18171,44701.42103,42480.31932,44602.5315,58821263488,8.32E+11
15-02-2022,42046.3787,42770.0602,41661.35169,42594.9419,47232394517,8.00E+11
14-02-2022,42181.8713,42713.9205,41891.593,42235.5136,39865657948,8.02E+11
13-02-2022,42374.9792,42963.41502,41791.9532,42126.3511,65888611477,8.02E+11
12-02-2022,43510.53408,43896.2443,42067.4742,42377.6527,86770612437,8.18E+11
11-02-2022,44376.4542,45648.6513,43255.4943,43524.37792,65554357845,8.40E+11
10-02-2022,44017.46576,44748.5419,43160.2133,44283.9142,68034018631,8.32E+11
09-02-2022,43837.65656,45404.65555,42712.32222,44082.39258,73991938261,8.31E+11
08-02-2022,42396.15324,44462.4328,41672.92921,43905.99798,55562600875,8.17E+11
07-02-2022,41426.2539,42487.83558,41247.1275,42388.07234,47310906873,7.88E+11
06-02-2022,41556.70335,41870.0706,41040.98195,41360.0538,78108918926,7.87E+11
05-02-2022,37282.736,41653.56036,37045.65078,41653.56036,55437962574,7.32E+11
04-02-2022,36876.007,37100.84845,36319.96225,37027.78,48461561216,6.97E+11
03-02-2022,38699.1814,38809.5321,36705.01112,36835.9015,53890737621,7.21E+11
02-02-2022,38465.16237,39210.26203,38103.1383,38761.9683,56064105714,7.30E+11
01-02-2022,37913.2395,38669.2589,36692.12497,38472.00624,55549798962,7.11E+11
31-01-2022,38161.92909,38287.7546,37412.2481,37937.339,34793417166,7.19E+11
30-01-2022,37741.9284,38577.9963,37369.20977,38131.8236,43358998030,7.16E+11
29-01-2022,37062.96443,37929.9448,36168.92719,37784.7229,57734635207,7.02E+11
28-01-2022,36786.69371,37201.84235,35519.974,37201.84235,72166742215,6.88E+11
27-01-2022,36948.83937,38891.8252,36306.58597,36775.5295,63422975943,7.10E+11
26-01-2022,36637.1927,37434.6761,35719.34835,36948.63103,91347141964,6.91E+11
25-01-2022,36245.2641,37205.164,33111.2351,36705.9179,75077380196,6.64E+11
24-01-2022,35044.33393,36411.91505,34692.1279,36231.1426,81586496356,6.71E+11
23-01-2022,36452.3925,36690.31765,34299.96242,35015.93463,1.06E+11,6.72E+11
22-01-2022,40721.94741,41050.38991,35728.0153,36400.668,86773141888,7.32E+11
21-01-2022,41697.05934,43443.98497,40630.03387,40673.94412,49528825060,7.99E+11
20-01-2022,42373.5257,42472.49707,41204.17481,41676.49878,53128314580,7.93E+11
19-01-2022,42229.52722,42582.4259,41329.6296,42352.1359,53607842418,7.94E+11
18-01-2022,43072.25578,43120.0792,41583.01487,42199.00911,69711029248,8.05E+11
17-01-2022,43099.97907,43421.9567,42609.7049,43104.67713,56378730624,8.16E+11
16-01-2022,43061.11596,43728.0129,42642.32323,43145.30763,62347797020,8.16E+11
15-01-2022,42549.959,43387.73825,41808.15116,43068.72658,62549530396,8.09E+11
14-01-2022,43888.844,44290.04229,42334.35469,42580.3303,50948501191,8.22E+11
13-01-2022,42710.8475,44168.1279,42470.15004,43900.027,54479088242,8.17E+11
12-01-2022,41835.6622,43049.98235,41284.8914,42674.2972,74616303445,7.99E+11
11-01-2022,41841.86352,42217.654,39782.07448,41786.2184,95449311303,7.87E+11
10-01-2022,41686.15811,42687.53151,41375.0263,41880.90095,70389962012,7.93E+11
09-01-2022,41543.1601,42298.4795,40642.1986,41752.93,85660416754,7.89E+11
08-01-2022,43136.99445,43136.99445,41019.06565,41512.9242,88215244174,7.95E+11
07-01-2022,43403.542,43733.3165,42596.1224,43119.06386,1.11E+11,8.15E+11
06-01-2022,45850.55626,46991.0055,42500.0486,43529.7281,1.09E+11,8.69E+11
05-01-2022,46412.0796,47493.9931,45705.03899,45884.45966,74674146005,8.78E+11
04-01-2022,47311.9467,47514.36002,45703.02807,46424.346,1.16E+11,8.86E+11
03-01-2022,47722.9397,47869.1107,46702.7539,47313.6322,74535852089,8.94E+11
02-01-2022,46198.20378,47840.31079,46198.20378,47544.4994,99413619769,8.91E+11
01-01-2022,47139.359,48505.9997,45712.56659,46304.94959,78100267492,8.95E+11
31-12-2021,46430.48122,47876.49184,46077.72228,47161.0092,1.23E+11,8.91E+11
30-12-2021,47547.8655,48112.02147,46272.66298,46408.30267,88269733931,9.00E+11
29-12-2021,50667.98834,50667.98834,47411.71724,47637.8884,59398212508,9.24E+11
28-12-2021,50787.26383,51950.9126,50459.26364,50650.17144,46958435300,9.66E+11
27-12-2021,50390.38929,51209.46272,49545.5321,50799.97886,42671826325,9.48E+11
26-12-2021,50768.743,51098.0328,50260.1839,50629.98124,42058927196,9.61E+11
25-12-2021,50795.59806,51749.99796,50463.75057,50771.9277,54528629746,9.65E+11
24-12-2021,48593.0256,51342.02276,48084.81645,50795.70373,48359492622,9.28E+11
23-12-2021,48903.6213,49527.31386,48452.85848,48648.50605,52735526286,9.26E+11
22-12-2021,46911.81316,49263.33218,46656.15834,48938.9095,62230469988,9.15E+11
21-12-2021,46706.43566,47307.35553,45617.23023,46878.42809,51058403684,8.78E+11
20-12-2021,46778.2382,47999.99979,46455.29839,46686.4963,44667184937,8.92E+11
19-12-2021,46163.4033,47244.37901,45609.08243,46871.01844,58797940996,8.81E+11
18-12-2021,47646.9818,47963.7901,45732.72929,46305.32715,57135221177,8.90E+11
17-12-2021,48858.9746,49286.25028,47550.3447,47709.1644,70100915925,9.18E+11
16-12-2021,48356.78932,49462.22452,46663.5122,48787.2417,61369380949,9.09E+11
15-12-2021,46727.9998,48557.38324,46390.6713,48395.29567,67494313142,8.92E+11
14-12-2021,50071.2779,50165.28866,45948.4917,46745.6254,54139662683,9.11E+11
13-12-2021,49286.48759,50649.51626,48722.10314,50116.99176,46747982706,9.37E+11
12-12-2021,47130.0125,49450.04818,46987.9646,49286.36663,63290674631,9.16E+11
11-12-2021,47639.04474,49937.66278,47092.3307,47092.3307,98359015374,9.11E+11
10-12-2021,50460.03848,50743.73753,47382.0995,47834.99429,1.36E+11,9.27E+11
09-12-2021,50588.98583,51040.02507,48716.6321,50471.21696,1.28E+11,9.50E+11
08-12-2021,50520.54442,51898.3728,50164.91839,50559.94761,1.51E+11,9.63E+11
07-12-2021,49368.4935,50868.23291,47227.30326,50453.04698,1.65E+11,9.22E+11
06-12-2021,49220.046,49633.87158,47780.4392,49217.9124,1.37E+11,9.27E+11
05-12-2021,53548.269,53793.5408,44648.3469,49014.11288,1.66E+11,9.25E+11
04-12-2021,56489.30066,57369.39985,52673.89288,53708.6772,1.15E+11,1.05E+12
03-12-2021,57190.9823,57347.72285,55902.37063,56405.66892,1.34E+11,1.07E+12
02-12-2021,56970.0072,58958.8099,56546.99557,57173.0795,1.28E+11,1.08E+12
01-12-2021,57767.63041,58994.785,56059.045,57030.12565,1.12E+11,1.08E+12
30-11-2021,57213.04314,58774.7867,56795.1008,57876.49424,1.04E+11,1.09E+12
29-11-2021,54819.26739,57315.01654,53629.7311,57158.66834,72397988452,1.03E+12
28-11-2021,53559.31318,55203.7232,53559.31318,54487.45022,85681165966,1.03E+12
27-11-2021,58913.59806,59120.01055,53660.19376,53663.60159,90868399886,1.05E+12
26-11-2021,57193.1442,59332.884,57011.14865,58907.05076,85144802119,1.10E+12
25-11-2021,57531.14977,57693.8412,55970.38654,57103.4606,92075052089,1.07E+12
24-11-2021,56257.89896,57831.8167,55778.03776,57672.52894,80273621447,1.07E+12
23-11-2021,58711.91337,59060.9948,55688.9573,56369.5245,64891116995,1.08E+12
22-11-2021,59669.73598,59845.00034,58544.94993,58681.09231,54396801621,1.12E+12
21-11-2021,58068.7452,59815.37361,57486.3794,59815.37361,61671238556,1.11E+12
20-11-2021,56959.90007,58289.3682,55653.0576,58046.88915,98574108786,1.08E+12
19-11-2021,60347.5863,60862.7211,56542.1638,56749.2716,86652421148,1.11E+12
18-11-2021,60110.70413,60733.9861,58758.3434,60338.9249,96569006905,1.13E+12
17-11-2021,63609.9984,63609.9984,58904.4092,60189.9985,1.03E+11,1.15E+12
16-11-2021,65499.74201,66263.20558,63539.59327,63715.76978,92914188431,1.23E+12
15-11-2021,64385.1823,65255.04686,63622.5547,65255.04686,59249840057,1.22E+12
14-11-2021,64173.73874,64849.96494,63412.85981,64471.04362,65339468069,1.21E+12
13-11-2021,64774.2645,65379.9618,62434.00796,64315.36364,71878085660,1.21E+12
12-11-2021,64933.59977,65579.54906,64198.9734,64800.36102,1.01E+11,1.22E+12
11-11-2021,66929.45112,68769.95537,63347.5012,64871.25216,82515809849,1.26E+12
10-11-2021,67510.91942,68476.42018,66358.9336,66913.3364,87830965772,1.27E+12
09-11-2021,63278.23164,67669.9704,63278.23164,67500.02474,74247256680,1.24E+12
08-11-2021,61454.05234,63180.13308,61333.07988,63180.13308,51662948793,1.17E+12
07-11-2021,60958.66574,61525.44862,60082.7512,61416.30848,67753831524,1.15E+12
06-11-2021,61419.26964,62479.96392,60770.0089,61026.01799,78060530859,1.16E+12
05-11-2021,62906.69418,63048.31302,60739.96193,61367.93383,91063906304,1.17E+12
04-11-2021,63167.43465,63445.54734,61652.60251,62941.48199,78078281728,1.18E+12
03-11-2021,60939.35966,64070.55689,60681.62164,63175.51239,74053887693,1.18E+12
02-11-2021,61290.08156,62368.25764,59674.61041,61065.03107,76192515527,1.16E+12
01-11-2021,61855.94186,62379.077,60134.76189,61339.97564,74910356821,1.15E+12
31-10-2021,62225.01295,62225.01295,60859.72023,61661.28735,82731468345,1.16E+12
30-10-2021,60599.65957,62945.44057,60340.72374,62220.29366,86787949710,1.16E+12
29-10-2021,58437.9831,61940.1053,58239.8096,60438.74647,99674333810,1.14E+12
28-10-2021,60332.0231,61445.13252,58299.98098,58681.0152,84438787371,1.12E+12
27-10-2021,63072.74533,63270.58883,60055.9485,60396.4959,85019446770,1.17E+12
26-10-2021,60883.77302,63682.7975,60714.96209,62989.5447,1.24E+11,1.18E+12
25-10-2021,61330.0096,61410.0176,59653.13769,60849.6164,78674725788,1.14E+12
24-10-2021,60690.28731,61723.89097,60130.01034,61238.6222,99046595243,1.15E+12
23-10-2021,62196.96439,63656.36558,60156.94244,60694.00001,1.06E+11,1.17E+12
22-10-2021,65961.04976,66605.56916,62072.1813,62298.09301,1.15E+11,1.21E+12
21-10-2021,64252.7263,66931.09229,63641.1954,65986.30294,97986327751,1.22E+12
20-10-2021,62020.0126,64428.9705,61735.8207,64217.0839,85006746874,1.18E+12
19-10-2021,61543.2647,62548.00971,60293.98,61953.2331,98838596114,1.16E+12
18-10-2021,60867.89484,61582.25155,59381.23163,61582.25155,99027803955,1.15E+12
17-10-2021,61698.03022,62339.3663,60217.25944,60860.89184,1.21E+11,1.15E+12
16-10-2021,57312.38379,62563.01739,56896.81194,61526.33413,86118647815,1.13E+12
15-10-2021,57385.8884,58392.5231,56931.28418,57351.73842,74616135622,1.09E+12
14-10-2021,56030.57101,57686.24038,54357.84562,57357.6067,87099681979,1.06E+12
13-10-2021,57399.22647,57556.7006,54375.79372,56035.85825,1.06E+11,1.07E+12
12-10-2021,54695.9213,57736.51717,54559.1573,57399.22647,1.01E+11,1.07E+12
11-10-2021,54926.17141,56211.9658,54267.53884,54689.5713,85188122482,1.04E+12
10-10-2021,53962.199,55386.05415,53800.0415,55102.17221,77278436708,1.03E+12
09-10-2021,53781.69778,55945.81379,53695.4158,53892.9323,83169587982,1.03E+12
08-10-2021,55315.91067,55315.91067,53519.69323,53809.13817,88802412237,1.02E+12
07-10-2021,51500.05703,55556.80394,50416.72833,55385.44519,77199761550,9.96E+11
06-10-2021,49273.7109,51785.31599,49066.9156,51545.04937,68596958151,9.43E+11
05-10-2021,48186.6468,49425.78169,47004.98982,49176.7613,60738746937,9.07E+11
04-10-2021,47674.37104,49163.39915,47217.72132,48144.1454,47566767232,9.04E+11
03-10-2021,48147.56863,48247.9417,47467.8388,47710.5155,60614023324,9.01E+11
02-10-2021,43767.70377,48388.03602,43346.02043,48080.37284,63060539364,8.67E+11
01-10-2021,41536.5941,44032.2945,41466.71242,43797.5922,54175087118,8.15E+11
30-09-2021,41004.5985,42564.9902,40902.2538,41543.6399,50405842858,7.87E+11
29-09-2021,42111.84328,42732.0151,40909.3105,40909.3105,51750097181,7.89E+11
28-09-2021,43204.9623,44237.90884,42262.0159,42278.30996,51031440798,8.19E+11
27-09-2021,42670.36335,43740.0173,40775.9248,43209.8655,46581943142,8.05E+11
26-09-2021,42803.6421,42964.07264,41707.48748,42718.93784,66894799872,8.01E+11
25-09-2021,44863.4232,45032.8886,40926.9377,42748.0353,68753344062,8.11E+11
24-09-2021,43536.0381,44908.0991,43121.9541,44844.228,67141167915,8.29E+11
23-09-2021,40718.9889,43928.4276,40718.9889,43579.97298,1.02E+11,8.01E+11
22-09-2021,42832.2783,43525.1413,39870.47917,40538.4344,85540318436,7.99E+11
21-09-2021,47236.5087,47236.5087,42569.40614,42966.0101,72526282809,8.40E+11
20-09-2021,48310.0679,48349.9686,46969.9883,47201.5018,51351781646,8.98E+11
19-09-2021,47281.1175,48748.5343,47095.6628,48210.7774,52242868759,9.08E+11
18-09-2021,47762.1245,48128.16429,46871.8919,47197.5518,53341337586,8.95E+11
17-09-2021,48150.0101,48445.8989,47028.2465,47816.2504,59031345166,9.01E+11
16-09-2021,47068.4868,48406.6771,46779.27565,48092.9703,68721306041,8.95E+11
15-09-2021,44932.42346,47173.6667,44836.98509,47012.9104,77498384327,8.66E+11
14-09-2021,46057.4156,46249.98932,43389.23248,44990.02141,65135996772,8.43E+11
13-09-2021,45136.6393,46381.79225,44759.75497,46058.0015,48187149198,8.58E+11
12-09-2021,44852.1612,45910.01637,44808.3803,45096.0509,55353657422,8.53E+11
11-09-2021,46376.4646,47022.95032,44238.2997,44833.0831,55572355650,8.64E+11
10-09-2021,46051.3805,47214.44558,45638.96516,46319.9526,67899230933,8.73E+11
09-09-2021,46778.3093,47282.8692,44516.4766,45972.9463,1.07E+11,8.71E+11
08-09-2021,52668.6218,52871.6858,43753.2266,46881.9971,82249292260,9.40E+11
07-09-2021,51747.2295,52707.1749,50987.3603,52639.2443,59320284405,9.74E+11
06-09-2021,49914.74827,51832.9458,49488.1832,51698.7267,53857252210,9.46E+11
05-09-2021,50001.53054,50525.7903,49515.9757,49974.09728,66721901412,9.41E+11
04-09-2021,49289.8967,50999.9809,48483.7843,49987.63657,75273290556,9.38E+11
03-09-2021,48829.9747,50315.5681,48713.4627,49318.558,68777141351,9.33E+11
02-09-2021,47131.564,48930.0114,46549.0158,48744.6322,60738599083,8.96E+11
01-09-2021,46973.534,48071.28886,46721.1751,47225.2696,56943712626,8.89E+11
31-08-2021,48763.4158,48822.33168,46972.978,47020.6765,48179454138,9.04E+11
30-08-2021,48879.928,49549.8061,48002.0103,48876.7643,48229478486,9.14E+11
29-08-2021,49042.1753,49255.7015,48483.4611,48864.0249,53492946569,9.19E+11
28-08-2021,46838.8608,49075.8157,46359.9806,49005.9495,57376285724,8.97E+11
27-08-2021,48987.1091,49327.9881,46471.708,47130.6185,63803503263,8.90E+11
26-08-2021,47680.9414,49158.38949,47167.0213,48939.9658,60151994652,9.07E+11
25-08-2021,49540.1129,49828.03845,47734.0314,47734.0314,65083046848,9.19E+11
24-08-2021,49279.95149,50444.79609,49095.00496,49486.4032,63427233892,9.37E+11
23-08-2021,48845.54568,49451.46797,48231.35191,49223.94712,54305803375,9.18E+11
22-08-2021,49307.45729,49685.0916,48344.5907,49000.4242,66932790904,9.21E+11
21-08-2021,46753.2071,49290.63142,46669.4994,49270.61315,64823787278,8.97E+11
20-08-2021,44752.5042,46907.19985,43977.6917,46666.8683,57015323932,8.49E+11
19-08-2021,44681.517,45892.6758,44342.7328,44856.0324,74813786340,8.48E+11
18-08-2021,45942.6024,47029.59826,44569.5598,44569.5598,76216552899,8.64E+11
17-08-2021,47056.2741,47968.2045,45669.48159,45906.7425,66521713775,8.81E+11
16-08-2021,47056.9824,47320.043,45608.9681,47057.4919,60388411065,8.72E+11
15-08-2021,47794.48831,48083.78693,46151.36398,47053.5097,63747047794,8.85E+11
14-08-2021,44399.9813,47799.97212,44259.2683,47799.97212,66684585358,8.67E+11
13-08-2021,45554.7756,46204.28381,43889.5745,44434.3365,80625549753,8.44E+11
12-08-2021,45587.99083,46698.7934,45384.81717,45670.172,65924957909,8.65E+11
11-08-2021,46306.06843,46510.7161,44647.9385,45543.91666,72283654172,8.56E+11
10-08-2021,43793.24565,46433.78513,42875.91536,46265.47428,74184672057,8.43E+11
09-08-2021,44598.25,45262.10928,43332.65926,43780.2388,75737447467,8.32E+11
08-08-2021,42775.45633,44665.77153,42690.12645,44665.77153,74440143149,8.17E+11
07-08-2021,40863.39531,42997.39,39960.03693,42792.7879,70411983531,7.76E+11
06-08-2021,39740.02634,41286.96,37462.4961,40849.95098,59042920661,7.40E+11
05-08-2021,38200.89,39940.04605,37616.06,39772.4717,55749176732,7.27E+11
04-08-2021,39178.21564,39651.20809,37817.15,38255.05,58660971022,7.22E+11
03-08-2021,39918.95677,40368.21,38759.76,39153.01029,66317530652,7.43E+11
02-08-2021,41582.55976,42475.97429,39657.24643,40120.70072,58507194382,7.79E+11
01-08-2021,42278.66,42278.66,41142.88,41700.99674,73216348004,7.81E+11
31-07-2021,39990.47,42094.78,38371.28193,42094.78,58156415289,7.44E+11
30-07-2021,40016.36,40542.05,39339.65928,39993.53,71065073252,7.48E+11
29-07-2021,39454.99,40816.35,38937.84,39999.97,86298185116,7.48E+11
28-07-2021,37292.76,39204.3,36462.03,39184.61,88056814919,7.07E+11
27-07-2021,35340.07,40497.98788,35321.9,37211.42,84057801560,7.19E+11
26-07-2021,34245.83567,35244.4,33899.69547,35227.35,40433578091,6.45E+11
25-07-2021,33577.41288,34484.24,33432.42031,34211.77,48296097849,6.35E+11
24-07-2021,32293.94,33506.09382,32075.86308,33506.09382,43696585344,6.09E+11
23-07-2021,32129.59,32489.11,31734.31,32338.55,54591578894,6.03E+11
22-07-2021,29801.49,32766.05656,29541.54,32142.94,50268395206,5.85E+11
21-07-2021,30813.64,30944.29,29354.71,29759.93,47087937607,5.60E+11
20-07-2021,31771.72,31882.70299,30553.73,30851.95,36608378155,5.85E+11
19-07-2021,31513,32372.27,31309.97,31813,35431331812,5.96E+11
18-07-2021,31382.29,31887.17,31207.82,31570.17,39981969159,5.92E+11
17-07-2021,31750.78,32181.79523,31110.21247,31385.55,54022773717,5.95E+11
16-07-2021,32824.58581,33141.4,31206.51,31641.44705,55759464576,6.02E+11
15-07-2021,32716.29421,33046.03,31717.78,32776.13963,47348114517,6.09E+11
14-07-2021,33149.98568,33285.78218,32272.67,32567.57251,54416065045,6.16E+11
13-07-2021,34224.74266,34561.15,32707.30431,33219.352,59765045362,6.32E+11
12-07-2021,33511.51654,34534.33,33324.92,34249.77404,55801800861,6.34E+11
11-07-2021,33813.49467,34215.51588,33139.69,33548.81733,66022713756,6.32E+11
10-07-2021,32896.81031,34037.42773,32321.36,33866.19638,76918683136,6.22E+11
09-07-2021,33868.69289,33868.69289,32094.25,32837.96027,66246736882,6.17E+11
08-07-2021,34220.71217,34955.62,33861.4074,33867.46512,57955368704,6.48E+11
07-07-2021,33691.16529,35046.03,33648.66118,34106.80638,61017993116,6.40E+11
06-07-2021,35308.19788,35308.19788,33125.6,33866.54475,50617003705,6.39E+11
05-07-2021,34674.43979,35920.38,34400.02867,35312.38754,38805155755,6.61E+11
04-07-2021,33803.88376,34884.82,33402.3,34698.30313,40253461669,6.43E+11
03-07-2021,33504.93,33861.64,32781.64959,33846.00709,53898509084,6.24E+11
02-07-2021,35019.70484,35019.70484,32869.75348,33628.67,55957183185,6.32E+11
01-07-2021,35857.882,36081.62983,34140.02,35060.42897,57470426223,6.55E+11
30-06-2021,34472.11,36469.99821,34266.76,35840.38647,58783976277,6.66E+11
29-06-2021,34622,35103.5689,33989.95,34439.12,56438771250,6.46E+11
28-06-2021,32274.97,34579.03,32102.58,34579.03,60510865624,6.19E+11
27-06-2021,31664.78879,32618.30514,30193.54342,31858.58,68428884823,5.90E+11
26-06-2021,34662.83097,35441.65067,31355.44,31708.50893,60748465088,6.26E+11
25-06-2021,33612.34,35176.7345,32324.01,34580.35118,60517323380,6.31E+11
24-06-2021,32470.84,34720.77,31769.26,33646.15,96666188116,6.32E+11
23-06-2021,31694.01,33282.26978,28899.97,32366.97,97091051263,6.00E+11
22-06-2021,35677.32937,35677.32937,31297.75,31606.39,78609740782,6.22E+11
21-06-2021,35548.68,35906.57,33457.07702,35648.51716,55193357753,6.57E+11
20-06-2021,35727.16,36292.91,34857.74,35635.38,62826737678,6.70E+11
19-06-2021,38026.05,38128.36,35220.87738,35577.47,61575865500,6.93E+11
18-06-2021,38340.49131,39522.52,37537.71,38082.08,69040871645,7.23E+11
17-06-2021,40160.01,40438.51173,38188.00621,38290.04332,64077215237,7.39E+11
16-06-2021,40527.71,41267.29017,39656.74025,40204.51,72036187548,7.53E+11
15-06-2021,39106.54,40920.03,38785.32,40499.97,76608277490,7.43E+11
14-06-2021,35506.77,39356.80282,34842.27,38990,57312107534,6.81E+11
13-06-2021,37328.2,37328.2,34749.957,35538.3,63889684892,6.69E+11
12-06-2021,36646.86,37565.99,36061.67,37200.35,65346487154,6.93E+11
11-06-2021,37343.28596,38252.79,35840.02,36870.06,79255034405,6.93E+11
10-06-2021,33403.62668,37505.98587,32431.61,37345.04492,72582508402,6.53E+11
09-06-2021,33566.18,33999.95541,31221.09,33369.13806,67316790680,6.15E+11
08-06-2021,35827.5,36782.91,33550.00408,33550.00408,51875832505,6.72E+11
07-06-2021,35512.37,36395.11991,35300.45,35781.01,54522810549,6.73E+11
06-06-2021,36847.86,37883.49451,34920.83,35510.26,60989365547,6.85E+11
05-06-2021,39192.46,39192.46,35779.58,36908.14,67365715556,6.94E+11
04-06-2021,37573.72,39429.13,37258.55,39152.71,58852534940,7.21E+11
03-06-2021,36679.41,38208.60717,36035.88,37622.43,65099865344,6.98E+11
02-06-2021,37271.48845,37790.23643,35743.88922,36606.39,67803254598,6.85E+11
01-06-2021,35634.7,37491.61,34214.44835,37303.75009,84345634531,6.76E+11
31-05-2021,34575.84,36310.19,33528.7,35618.15758,74745448305,6.64E+11
30-05-2021,35664.87,37151.65761,33662.24536,34523.41,78991545500,6.60E+11
